timestamp,emp_id,activity,is_threat,data_transferred_mb
2025-01-01 10:37:00,ENGINEERING031,file_access,0,11.324509105069538
2025-01-01 10:38:00,IT002,file_access,0,16.1148349702896
2025-01-01 10:39:00,ENGINEERING044,file_access,0,19.056184953683214
2025-01-01 10:39:00,ENGINEERING022,file_access,0,23.040052795115418
2025-01-01 10:39:00,ENGINEERING031,file_access,0,15.229489316432103
2025-01-01 10:39:00,IT003,file_access,0,17.5635170797807
2025-01-01 10:40:00,HR005,login,0,0.0
2025-01-01 10:41:00,IT006,file_access,0,14.583266622941894
2025-01-01 10:41:00,ENGINEERING041,file_access,0,23.22338493448824
2025-01-01 10:41:00,HR003,login,0,0.0
2025-01-01 10:42:00,ENGINEERING011,file_access,0,28.815775626696293
2025-01-01 10:42:00,ENGINEERING003,file_access,0,22.713227170318618
2025-01-01 10:43:00,ENGINEERING028,file_access,0,28.721388831243836
2025-01-01 10:43:00,IT010,file_access,0,18.942175029561447
2025-01-01 10:44:00,ENGINEERING004,file_access,0,15.458733646897164
2025-01-01 10:44:00,ENGINEERING002,file_access,0,15.582458921393197
2025-01-01 10:45:00,ENGINEERING020,file_access,0,29.812956379346346
2025-01-01 10:45:00,ENGINEERING018,file_access,0,5.798352478119504
2025-01-01 10:46:00,IT004,file_access,0,24.722621608970123
2025-01-01 10:46:00,ENGINEERING005,file_access,0,12.55370557237122
2025-01-01 10:46:00,IT001,file_access,0,28.972451288453396
2025-01-01 10:47:00,ENGINEERING019,file_access,0,13.228863006749107
2025-01-01 10:49:00,ENGINEERING004,file_access,0,7.97433812660213
2025-01-01 10:49:00,HR004,login,0,0.0
2025-01-01 10:50:00,ENGINEERING026,file_access,0,28.122557175410694
2025-01-01 10:51:00,ENGINEERING026,file_access,0,12.698293895460711
2025-01-01 10:53:00,ENGINEERING018,file_access,0,6.883768235153549
2025-01-01 10:53:00,ENGINEERING019,file_access,0,25.415186108291465
2025-01-01 10:53:00,ENGINEERING020,file_access,0,12.421810221819047
2025-01-01 10:54:00,ENGINEERING008,file_access,0,20.037732996176246
2025-01-01 10:56:00,IT007,file_access,0,11.450964972305133
2025-01-01 10:57:00,ENGINEERING019,file_access,0,19.322097835678704
2025-01-01 10:57:00,ENGINEERING015,file_access,0,13.288803262198474
2025-01-01 10:58:00,ENGINEERING003,file_access,0,17.460839573949546
2025-01-01 10:59:00,ENGINEERING006,file_access,0,16.865172126329853
2025-01-01 10:59:00,ENGINEERING018,file_access,0,20.42725506666513
2025-01-01 10:59:00,ENGINEERING019,file_access,0,14.999220048080124
2025-01-01 11:00:00,ENGINEERING048,file_access,0,12.224481085424035
2025-01-01 11:01:00,ENGINEERING009,file_access,0,8.241087868489863
2025-01-01 11:01:00,ENGINEERING044,file_access,0,28.02439473262362
2025-01-01 11:01:00,ENGINEERING012,file_access,0,23.063672853071004
2025-01-01 11:02:00,ENGINEERING039,file_access,0,6.45301957129344
2025-01-01 11:02:00,ENGINEERING003,file_access,0,18.169641477437786
2025-01-01 11:03:00,IT009,file_access,0,7.9417214887618615
2025-01-01 11:03:00,ENGINEERING038,file_access,0,24.107831623174302
2025-01-01 11:04:00,ENGINEERING012,file_access,0,8.484142335075262
2025-01-01 11:05:00,HR005,file_access,0,14.147505108461115
2025-01-01 11:06:00,ENGINEERING013,file_access,0,11.841530174106413
2025-01-01 11:07:00,ENGINEERING040,file_access,0,18.704447237569873
2025-01-01 11:07:00,ENGINEERING028,file_access,0,19.088549973024456
2025-01-01 11:07:00,ENGINEERING017,file_access,0,23.914841663786714
2025-01-01 11:08:00,HR005,file_access,0,26.27805356523937
2025-01-01 11:09:00,ENGINEERING028,file_access,0,10.095230903483564
2025-01-01 11:09:00,ENGINEERING038,file_access,0,5.651174408947025
2025-01-01 11:11:00,ENGINEERING048,file_access,0,6.757761841482761
2025-01-01 11:12:00,ENGINEERING033,file_access,0,25.023696684596406
2025-01-01 11:12:00,ENGINEERING041,file_access,0,12.338027844339127
2025-01-01 11:12:00,ENGINEERING046,file_access,0,6.479887063583737
2025-01-01 11:13:00,ENGINEERING003,file_access,0,8.102915428831498
2025-01-01 11:13:00,ENGINEERING034,file_access,0,13.86622755150008
2025-01-01 11:13:00,ENGINEERING012,file_access,0,12.930320858743384
2025-01-01 11:13:00,ENGINEERING024,file_access,0,8.478989526658019
2025-01-01 11:14:00,ENGINEERING038,file_access,0,22.935723249535105
2025-01-01 11:15:00,ENGINEERING031,file_access,0,26.828572860657268
2025-01-01 11:16:00,ENGINEERING004,file_access,0,22.454363286169965
2025-01-01 11:17:00,ENGINEERING039,file_access,0,14.768180752664634
2025-01-01 11:17:00,ENGINEERING047,file_access,0,23.91752872857392
2025-01-01 11:17:00,IT006,file_access,0,14.068346792797758
2025-01-01 11:18:00,IT006,file_access,0,9.755252311293724
2025-01-01 11:18:00,ENGINEERING041,file_access,0,11.30316600766451
2025-01-01 11:19:00,ENGINEERING050,file_access,0,28.071440214671473
2025-01-01 11:19:00,ENGINEERING048,file_access,0,22.26686640287352
2025-01-01 11:20:00,ENGINEERING035,file_access,0,11.937747985988302
2025-01-01 11:20:00,ENGINEERING045,file_access,0,28.443411397376504
2025-01-01 11:21:00,ENGINEERING033,file_access,0,27.200318052572754
2025-01-01 11:21:00,ENGINEERING005,file_access,0,24.5384002093167
2025-01-01 11:21:00,ENGINEERING050,file_access,0,11.07323763041236
2025-01-01 11:22:00,ENGINEERING042,file_access,0,24.902441682837786
2025-01-01 11:23:00,IT007,file_access,0,17.93725447612013
2025-01-01 11:25:00,ENGINEERING043,file_access,0,25.363227568639253
2025-01-01 11:25:00,ENGINEERING038,file_access,0,18.189346007352405
2025-01-01 11:25:00,ENGINEERING020,file_access,0,18.130674787589577
2025-01-01 11:25:00,ENGINEERING003,file_access,0,29.759837167674515
2025-01-01 11:26:00,ENGINEERING041,file_access,0,29.06295543704542
2025-01-01 11:26:00,IT008,file_access,0,29.281697951728482
2025-01-01 11:26:00,ENGINEERING019,file_access,0,12.805329468731253
2025-01-01 11:29:00,ENGINEERING036,file_access,0,16.399012170398173
2025-01-01 11:29:00,ENGINEERING017,file_access,0,23.21684255201095
2025-01-01 11:29:00,IT003,file_access,0,26.485489319987085
2025-01-01 11:29:00,ENGINEERING035,file_access,0,13.820904221977207
2025-01-01 11:30:00,ENGINEERING044,file_access,0,13.529794599065601
2025-01-01 11:31:00,ENGINEERING012,file_access,0,14.905304151292585
2025-01-01 11:31:00,ENGINEERING033,file_access,0,19.221978642291923
2025-01-01 11:31:00,ENGINEERING010,file_access,0,22.204036165435454
2025-01-01 11:32:00,ENGINEERING021,file_access,0,19.757532189699653
2025-01-01 11:32:00,HR001,file_access,0,25.89889737450022
2025-01-01 11:32:00,ENGINEERING017,file_access,0,25.809766616152544
2025-01-01 11:33:00,ENGINEERING028,file_access,0,26.676370854347876
2025-01-01 11:33:00,ENGINEERING018,file_access,0,10.70926313717164
2025-01-01 11:34:00,ENGINEERING020,file_access,0,11.539273814598808
2025-01-01 11:34:00,ENGINEERING031,file_access,0,13.705309361461472
2025-01-01 11:34:00,ENGINEERING020,file_access,0,13.530965604353277
2025-01-01 11:35:00,ENGINEERING047,file_access,0,11.458134631061515
2025-01-01 11:35:00,ENGINEERING033,file_access,0,23.923690919694945
2025-01-01 11:35:00,ENGINEERING049,file_access,0,27.520166491348824
2025-01-01 11:36:00,ENGINEERING011,file_access,0,9.490356125118158
2025-01-01 11:36:00,ENGINEERING028,file_access,0,16.94363688060413
2025-01-01 11:36:00,ENGINEERING011,file_access,0,21.008965464666442
2025-01-01 11:36:00,IT010,file_access,0,24.494189644899464
2025-01-01 11:37:00,ENGINEERING027,file_access,0,15.487967106793098
2025-01-01 11:38:00,ENGINEERING002,file_access,0,10.484875483838088
2025-01-01 11:38:00,ENGINEERING038,file_access,0,25.010930444911843
2025-01-01 11:39:00,IT005,file_access,0,8.892681944242613
2025-01-01 11:39:00,ENGINEERING044,file_access,0,24.22408769208363
2025-01-01 11:41:00,ENGINEERING037,file_access,0,7.181543634987551
2025-01-01 11:41:00,ENGINEERING018,file_access,0,18.702800862274735
2025-01-01 11:44:00,ENGINEERING036,file_access,0,29.361647018496907
2025-01-01 11:44:00,ENGINEERING038,file_access,0,18.5333673631737
2025-01-01 11:44:00,ENGINEERING046,file_access,0,28.83915381980537
2025-01-01 11:46:00,ENGINEERING043,file_access,0,16.31327968945775
2025-01-01 11:46:00,ENGINEERING033,file_access,0,28.322491385520486
2025-01-01 11:47:00,IT002,file_access,0,12.574415234862737
2025-01-01 11:48:00,ENGINEERING048,file_access,0,28.91949996890096
2025-01-01 11:48:00,ENGINEERING009,file_access,0,28.230312457168882
2025-01-01 11:49:00,ENGINEERING026,file_access,0,8.279744180584457
2025-01-01 11:49:00,ENGINEERING011,file_access,0,16.145568093814745
2025-01-01 11:50:00,ENGINEERING015,file_access,0,8.413168641416453
2025-01-01 11:50:00,ENGINEERING047,file_access,0,11.50082405811539
2025-01-01 11:51:00,ENGINEERING002,file_access,0,15.73256807338511
2025-01-01 11:51:00,IT006,file_access,0,26.25552377468215
2025-01-01 11:51:00,ENGINEERING014,file_access,0,24.731854927746877
2025-01-01 11:51:00,ENGINEERING047,file_access,0,23.486555163086962
2025-01-01 11:55:00,IT008,file_access,0,13.535638624196244
2025-01-01 11:55:00,IT006,file_access,0,8.76063272090526
2025-01-01 11:55:00,ENGINEERING043,file_access,0,17.298524115412082
2025-01-01 11:55:00,ENGINEERING002,file_access,0,13.22219648551241
2025-01-01 11:56:00,IT008,file_access,0,6.756691024235366
2025-01-01 11:56:00,ENGINEERING027,file_access,0,10.557232698827905
2025-01-01 11:57:00,ENGINEERING031,file_access,0,22.2594334876156
2025-01-01 11:57:00,ENGINEERING037,file_access,0,21.195521629916257
2025-01-01 11:57:00,ENGINEERING027,file_access,0,5.191142574256767
2025-01-01 11:58:00,ENGINEERING017,file_access,0,16.660069870105882
2025-01-01 11:58:00,ENGINEERING021,file_access,0,13.94556967554305
2025-01-01 11:59:00,ENGINEERING024,file_access,0,6.476807926617077
2025-01-01 12:01:00,ENGINEERING037,file_access,0,18.047059214880015
2025-01-01 12:01:00,ENGINEERING030,file_access,0,19.125694906948095
2025-01-01 12:02:00,ENGINEERING016,file_access,0,13.065281950419987
2025-01-01 12:03:00,ENGINEERING045,file_access,0,11.505387775561235
2025-01-01 12:04:00,ENGINEERING037,file_access,0,5.342024144806791
2025-01-01 12:04:00,ENGINEERING039,file_access,0,15.36566472977896
2025-01-01 12:05:00,ENGINEERING022,file_access,0,26.740967214210585
2025-01-01 12:05:00,ENGINEERING018,file_access,0,5.305116171079608
2025-01-01 12:06:00,ENGINEERING040,file_access,0,29.250007756756798
2025-01-01 12:06:00,ENGINEERING047,file_access,0,7.06057511501492
2025-01-01 12:07:00,IT010,file_access,0,27.4160272090968
2025-01-01 12:08:00,ENGINEERING031,file_access,0,26.544656570813707
2025-01-01 12:08:00,ENGINEERING012,file_access,0,6.532939619377924
2025-01-01 12:09:00,ENGINEERING022,file_access,0,15.363770865323115
2025-01-01 12:10:00,ENGINEERING010,file_access,0,21.82082161334063
2025-01-01 12:10:00,ENGINEERING008,file_access,0,18.577327174192025
2025-01-01 12:10:00,HR004,file_access,0,6.624775723872377
2025-01-01 12:11:00,ENGINEERING007,file_access,0,18.065710154488734
2025-01-01 12:11:00,ENGINEERING030,file_access,0,21.899929256898982
2025-01-01 12:11:00,ENGINEERING014,file_access,0,23.892222478403088
